tweet_id,sentiment,content,mapped_sentiment,tokens
1957020180,sadness,"@kateisbored I feel the same way, but I guess no matter where you are there will always be memes.",sad,"['kateisbored', 'i', 'feel', 'the', 'same', 'way', 'but', 'i', 'guess', 'no', 'matter', 'where', 'you', 'are', 'there', 'will', 'always', 'be', 'memes']"
1957020385,happiness,"I Can`t do 30 minutes of Treadmill  but done 30 minutes for today already, gonna do 20 minutes more",happy,"['i', 'can', 't', 'do', 'minutes', 'of', 'treadmill', 'but', 'done', 'minutes', 'for', 'today', 'already', 'gon', 'na', 'do', 'minutes', 'more']"
1957020593,neutral,"With friends like VaikO,Nedumaran, LTTE didn't need enemies. Wrong advice at wrong time led to numerous deaths &amp; a lost cause as well",neutral,"['with', 'friends', 'like', 'vaiko', 'nedumaran', 'ltte', 'did', 'need', 'enemies', 'wrong', 'advice', 'at', 'wrong', 'time', 'led', 'to', 'numerous', 'deaths', 'amp', 'a', 'lost', 'cause', 'as', 'well']"
1957020702,happiness,Chillin with the roomies. Can't wait for the zombie CLWN CR. Its gonna be 6-8 weeks,happy,"['chillin', 'with', 'the', 'roomies', 'ca', 'wait', 'for', 'the', 'zombie', 'clwn', 'cr', 'its', 'gon', 'na', 'be', 'weeks']"
1957020861,neutral,"I looove guitars, and playing them. I think they sound magnificent. If only i was better... If only",neutral,"['i', 'looove', 'guitars', 'and', 'playing', 'them', 'i', 'think', 'they', 'sound', 'magnificent', 'if', 'only', 'i', 'was', 'better', 'if', 'only']"
1957021224,neutral,@mysticnz no im not  cries LOL,neutral,"['mysticnz', 'no', 'im', 'not', 'cries', 'lol']"
1957021305,sadness,Cute Malay girl came to seemy room for rent - sadly think it was for her guyfreind   bit misleading and disappointing LOL,sad,"['cute', 'malay', 'girl', 'came', 'to', 'seemy', 'room', 'for', 'rent', 'sadly', 'think', 'it', 'was', 'for', 'her', 'guyfreind', 'bit', 'misleading', 'and', 'disappointing', 'lol']"
1957021631,neutral,Come on Knight... It's been well over 4 hours,neutral,"['come', 'on', 'knight', 'it', 'been', 'well', 'over', 'hours']"
1957023842,neutral,twittascope is NOT rocking my socks - go away already!!,neutral,"['twittascope', 'is', 'not', 'rocking', 'my', 'socks', 'go', 'away', 'already']"
1957023917,neutral,Driving Back home because I forgot the piece of cake for @v_era,neutral,"['driving', 'back', 'home', 'because', 'i', 'forgot', 'the', 'piece', 'of', 'cake', 'for']"
1957025428,sadness,"Everytime I send an email to my coach, I feel a need to practice.   shitty balls.  Lol",sad,"['everytime', 'i', 'send', 'an', 'email', 'to', 'my', 'coach', 'i', 'feel', 'a', 'need', 'to', 'practice', 'shitty', 'balls', 'lol']"
1957026475,sadness,It's pissing me off and not letting me follow ericka,sad,"['it', 'pissing', 'me', 'off', 'and', 'not', 'letting', 'me', 'follow', 'ericka']"
1957027495,sadness,Is going to sleep not peaceful  wanted to hear him say Good Night but that didn't happen  Good Night everyone....,sad,"['is', 'going', 'to', 'sleep', 'not', 'peaceful', 'wanted', 'to', 'hear', 'him', 'say', 'good', 'night', 'but', 'that', 'did', 'happen', 'good', 'night', 'everyone']"
1957027630,sadness,my mums trying to make me feel ebtter about stopping voting adn not winning shortstack. i almost cried.,sad,"['my', 'mums', 'trying', 'to', 'make', 'me', 'feel', 'ebtter', 'about', 'stopping', 'voting', 'adn', 'not', 'winning', 'shortstack', 'i', 'almost', 'cried']"
1957027687,neutral,@koifusionpdx i was so close to the tacos...one spot too late,neutral,"['koifusionpdx', 'i', 'was', 'so', 'close', 'to', 'the', 'tacos', 'one', 'spot', 'too', 'late']"
1957028895,sadness,I haven't seen Muffin in two whole days!,sad,"['i', 'have', 'seen', 'muffin', 'in', 'two', 'whole', 'days']"
1957029111,sadness,@YumiFujii i'll miss y'all back... give @LesleyBoudy my regards...,sad,"['yumifujii', 'i', 'miss', 'back', 'give', 'lesleyboudy', 'my', 'regards']"
1957029899,neutral,@jennyvokals girl a blunt is soooooooo in my thoughts right now. I had an absolutly GREAT day with a few stressors...come home,neutral,"['jennyvokals', 'girl', 'a', 'blunt', 'is', 'soooooooo', 'in', 'my', 'thoughts', 'right', 'now', 'i', 'had', 'an', 'absolutly', 'great', 'day', 'with', 'a', 'few', 'stressors', 'come', 'home']"
1957030545,sadness,Just found mj mouse flats at DJs. Of course there are none left in my size,sad,"['just', 'found', 'mj', 'mouse', 'flats', 'at', 'djs', 'of', 'course', 'there', 'are', 'none', 'left', 'in', 'my', 'size']"
1957030596,neutral,@passingcarss i wont have time to buy  and i need a new binder pa,neutral,"['passingcarss', 'i', 'wont', 'have', 'time', 'to', 'buy', 'and', 'i', 'need', 'a', 'new', 'binder', 'pa']"
1957030793,neutral,25-man Ulduar is hard...,neutral,"['ulduar', 'is', 'hard']"
1957032014,neutral,night night twitter world. [still cant believe the thomas thing  tomorrow's gunna be FUN/SAD],neutral,"['night', 'night', 'twitter', 'world', 'still', 'cant', 'believe', 'the', 'thomas', 'thing', 'tomorrow', 'gunna', 'be']"
1957032051,neutral,@princess_oats this is happening to me too,neutral,"['this', 'is', 'happening', 'to', 'me', 'too']"
1957032127,neutral,"@oxygen8705 bored now because i was talking to someone but now they're busy with something else  just kinda a bummer, idk",neutral,"['bored', 'now', 'because', 'i', 'was', 'talking', 'to', 'someone', 'but', 'now', 'they', 'busy', 'with', 'something', 'else', 'just', 'kinda', 'a', 'bummer', 'idk']"
1957032228,sadness,@xoshayzers i knoww  things won't be the samee &lt;/3,sad,"['xoshayzers', 'i', 'knoww', 'things', 'wo', 'be', 'the', 'samee', 'lt']"
1957033043,happiness,@vinylvickxen i kno i doooo!!!!!!!!!! yall partyin with out me,happy,"['vinylvickxen', 'i', 'kno', 'i', 'doooo', 'yall', 'partyin', 'with', 'out', 'me']"
1957033219,neutral,ugh.. my dad just told me to read an article about Kavya Shivashankar the spellin bee girl..and be more like her.,neutral,"['ugh', 'my', 'dad', 'just', 'told', 'me', 'to', 'read', 'an', 'article', 'about', 'kavya', 'shivashankar', 'the', 'spellin', 'bee', 'girl', 'and', 'be', 'more', 'like', 'her']"
1957033776,sadness,Going to sleep. Gonna fall asleep playing apps again. Tmrw is going to suck,sad,"['going', 'to', 'sleep', 'gon', 'na', 'fall', 'asleep', 'playing', 'apps', 'again', 'tmrw', 'is', 'going', 'to', 'suck']"
1957033815,neutral,@ThaBillCollecta  YEA     I GOTTA BE UP AT 7:30,neutral,"['thabillcollecta', 'yea', 'i', 'got', 'ta', 'be', 'up', 'at']"
1957034202,sadness,I can't believe the Metal Gear Solid song was stolen    I'm so disappointed  http://bit.ly/YKkSu,sad,"['i', 'ca', 'believe', 'the', 'metal', 'gear', 'solid', 'song', 'was', 'stolen', 'i', 'so', 'disappointed', 'http']"
1957034434,neutral,"Not one sale done today at work. Explored balconies in the big theater w coworkers. A fun day, but void of chili fries and tips",neutral,"['not', 'one', 'sale', 'done', 'today', 'at', 'work', 'explored', 'balconies', 'in', 'the', 'big', 'theater', 'w', 'coworkers', 'a', 'fun', 'day', 'but', 'void', 'of', 'chili', 'fries', 'and', 'tips']"
1957034566,sadness,@MacZombieRawr  I wish I had Left 4 Dead. But first I'd need something to play it on...,sad,"['maczombierawr', 'i', 'wish', 'i', 'had', 'left', 'dead', 'but', 'first', 'i', 'need', 'something', 'to', 'play', 'it', 'on']"
1957034940,neutral,@sillybabyjulie me too,neutral,"['sillybabyjulie', 'me', 'too']"
1957034983,neutral,@digenis that story reminds of living in Portugal,neutral,"['digenis', 'that', 'story', 'reminds', 'of', 'living', 'in', 'portugal']"
1957035419,neutral,"@jhicks  youre diabetic?   so is my dad.  &amp; i might be too, not sure.  are you still allowed to eat sugar throughout the day?",neutral,"['jhicks', 'youre', 'diabetic', 'so', 'is', 'my', 'dad', 'amp', 'i', 'might', 'be', 'too', 'not', 'sure', 'are', 'you', 'still', 'allowed', 'to', 'eat', 'sugar', 'throughout', 'the', 'day']"
1957035564,happiness,I spilled my beer all over my leg. Wasted half my beer.  Home now. I met a cute girl. Good conversation.,happy,"['i', 'spilled', 'my', 'beer', 'all', 'over', 'my', 'leg', 'wasted', 'half', 'my', 'beer', 'home', 'now', 'i', 'met', 'a', 'cute', 'girl', 'good', 'conversation']"
1957036183,neutral,@SuperFiasco  I'll make him nachos tomorrow. Better than if he would have made them himself.,neutral,"['superfiasco', 'i', 'make', 'him', 'nachos', 'tomorrow', 'better', 'than', 'if', 'he', 'would', 'have', 'made', 'them', 'himself']"
1957037405,neutral,@MyDailyRoutine yeahhh. &amp;dont judge my pillow,neutral,"['mydailyroutine', 'yeahhh', 'amp', 'dont', 'judge', 'my', 'pillow']"
1957038324,sadness,my teeth and head hurts,sad,"['my', 'teeth', 'and', 'head', 'hurts']"
1957038398,sadness,I HATE rob zombie movies. &amp; the smell of weed. Vommmm.,sad,"['i', 'hate', 'rob', 'zombie', 'movies', 'amp', 'the', 'smell', 'of', 'weed', 'vommmm']"
1957039456,sadness,no more arrested development. i am sad.,sad,"['no', 'more', 'arrested', 'development', 'i', 'am', 'sad']"
1957039841,neutral,"@Giggles_xo  wicked , what time you leaving? how come you cant stay the night",neutral,"['wicked', 'what', 'time', 'you', 'leaving', 'how', 'come', 'you', 'cant', 'stay', 'the', 'night']"
1957039894,sadness,omg i keep losing followers this is so sad  i want 90 one day....thats my goal ;D,sad,"['omg', 'i', 'keep', 'losing', 'followers', 'this', 'is', 'so', 'sad', 'i', 'want', 'one', 'day', 'thats', 'my', 'goal', 'd']"
1957039922,sadness,I feel so deflated. No more doggy.,sad,"['i', 'feel', 'so', 'deflated', 'no', 'more', 'doggy']"
1957040172,sadness,"I just had to empty my trash on the mac. that was one of THE MOST DIFFICULT things I have ever done in my life. 8,000 pictures are GONE.",sad,"['i', 'just', 'had', 'to', 'empty', 'my', 'trash', 'on', 'the', 'mac', 'that', 'was', 'one', 'of', 'the', 'most', 'difficult', 'things', 'i', 'have', 'ever', 'done', 'in', 'my', 'life', 'pictures', 'are', 'gone']"
1957040395,sadness,im contacting PAWS Philippines so i can find &quot;tiger&quot; a new owner. im so sad. i love my dog soo much,sad,"['im', 'contacting', 'paws', 'philippines', 'so', 'i', 'can', 'find', 'quot', 'tiger', 'quot', 'a', 'new', 'owner', 'im', 'so', 'sad', 'i', 'love', 'my', 'dog', 'soo', 'much']"
1957040988,sadness,just got home! not wanting to read the last chaper of breaking dawn cause i dont want it to be over,sad,"['just', 'got', 'home', 'not', 'wanting', 'to', 'read', 'the', 'last', 'chaper', 'of', 'breaking', 'dawn', 'cause', 'i', 'dont', 'want', 'it', 'to', 'be', 'over']"
1957041648,neutral,@the_babsi there's a manual process... but it's taking 4ever on my outlook database... pffff. crappy msft product,neutral,"['there', 'a', 'manual', 'process', 'but', 'it', 'taking', 'on', 'my', 'outlook', 'database', 'pffff', 'crappy', 'msft', 'product']"
1957041745,sadness,Fuuudge. Movie store is closed,sad,"['fuuudge', 'movie', 'store', 'is', 'closed']"
1957041767,sadness,ALO is so sad and quiet and empty tonight,sad,"['alo', 'is', 'so', 'sad', 'and', 'quiet', 'and', 'empty', 'tonight']"
1957042316,sadness,@Mona26 Aw where are you headed to? i just cancelled my trip to Aussie,sad,"['aw', 'where', 'are', 'you', 'headed', 'to', 'i', 'just', 'cancelled', 'my', 'trip', 'to', 'aussie']"
1957042799,neutral,OH NEVERMIND I THINK THIS THING IS UNSALVAGEABLE,neutral,"['oh', 'nevermind', 'i', 'think', 'this', 'thing', 'is', 'unsalvageable']"
1957042862,neutral,"lyin in bed, up faaaaar too early",neutral,"['lyin', 'in', 'bed', 'up', 'faaaaar', 'too', 'early']"
1957043226,sadness,Sad that Christian Lacroix had to file bankruptcy,sad,"['sad', 'that', 'christian', 'lacroix', 'had', 'to', 'file', 'bankruptcy']"
1957043241,sadness,I dont feel good AT ALL. fuckkk,sad,"['i', 'dont', 'feel', 'good', 'at', 'all', 'fuckkk']"
1957044783,neutral,When will Medhurst play again?,neutral,"['when', 'will', 'medhurst', 'play', 'again']"
1957045395,sadness,Have to go to the dreaded DMV tomorrow,sad,"['have', 'to', 'go', 'to', 'the', 'dreaded', 'dmv', 'tomorrow']"
1957045641,neutral,@duncm I'm a bit Ben's Thai-ed out,neutral,"['duncm', 'i', 'a', 'bit', 'ben', 'out']"
1957045692,happiness,english class! working on interactive orals,happy,"['english', 'class', 'working', 'on', 'interactive', 'orals']"
1957046053,neutral,@dmoneymania  I'm sorry. Excited for tomorrow night? Karaoke!! Getting anything special for bday?,neutral,"['dmoneymania', 'i', 'sorry', 'excited', 'for', 'tomorrow', 'night', 'karaoke', 'getting', 'anything', 'special', 'for', 'bday']"
1957046815,neutral,in 7-11  w/o you,neutral,"['in', 'you']"
1957047408,neutral,"@becjee Yeah, plus it's just a little too far to walk to Pinocchio's for sushi",neutral,"['becjee', 'yeah', 'plus', 'it', 'just', 'a', 'little', 'too', 'far', 'to', 'walk', 'to', 'pinocchio', 'for', 'sushi']"
1957047571,sadness,Taylor Swift and Joe Jonas looked really good together. I'm kinda sad they broke up.,sad,"['taylor', 'swift', 'and', 'joe', 'jonas', 'looked', 'really', 'good', 'together', 'i', 'kinda', 'sad', 'they', 'broke', 'up']"
1957048027,sadness,God I just want to sleep.,sad,"['god', 'i', 'just', 'want', 'to', 'sleep']"
1957049167,sadness,Found my book. Starting a real paper-bound journal tonight. Have an annoying zit above my lip. Makes me look like I have herpes,sad,"['found', 'my', 'book', 'starting', 'a', 'real', 'journal', 'tonight', 'have', 'an', 'annoying', 'zit', 'above', 'my', 'lip', 'makes', 'me', 'look', 'like', 'i', 'have', 'herpes']"
1957050747,sadness,@RealBlackWidow But but I dun wanna,sad,"['realblackwidow', 'but', 'but', 'i', 'dun', 'wan', 'na']"
1957050890,sadness,@imjustlalayone damn girl I'm so down but ya gotta let me know so I can get my kit together &amp; I got a flyer  Any next weekend? I&quot;M DOWN!,sad,"['imjustlalayone', 'damn', 'girl', 'i', 'so', 'down', 'but', 'ya', 'got', 'ta', 'let', 'me', 'know', 'so', 'i', 'can', 'get', 'my', 'kit', 'together', 'amp', 'i', 'got', 'a', 'flyer', 'any', 'next', 'weekend', 'i', 'quot', 'm', 'down']"
1957051517,sadness,"@JustinOdom dbl booooooo for being sick, flippin blows! ... bahaha i kno i dont have many friends on here either. i feel so lame  haha",sad,"['justinodom', 'dbl', 'booooooo', 'for', 'being', 'sick', 'flippin', 'blows', 'bahaha', 'i', 'kno', 'i', 'dont', 'have', 'many', 'friends', 'on', 'here', 'either', 'i', 'feel', 'so', 'lame', 'haha']"
1957052167,neutral,@brettyrocks thats what i was thinking but the only time it's gonna be on is 1 am!,neutral,"['brettyrocks', 'thats', 'what', 'i', 'was', 'thinking', 'but', 'the', 'only', 'time', 'it', 'gon', 'na', 'be', 'on', 'is', 'am']"
1957052211,neutral,"Peeps still here. Fun times. Gotta sleep tho. Work in the A.M. Some cool, hot chicks here. But none as cool as ____________. Missing her",neutral,"['peeps', 'still', 'here', 'fun', 'times', 'got', 'ta', 'sleep', 'tho', 'work', 'in', 'the', 'some', 'cool', 'hot', 'chicks', 'here', 'but', 'none', 'as', 'cool', 'as', 'missing', 'her']"
1957052932,sadness,feels sick to my stomach and idkk whyy,sad,"['feels', 'sick', 'to', 'my', 'stomach', 'and', 'idkk', 'whyy']"
1957053247,neutral,Counting the hours of lost sunshine until the Weekend,neutral,"['counting', 'the', 'hours', 'of', 'lost', 'sunshine', 'until', 'the', 'weekend']"
1957053566,sadness,"@hello_jodie Um, I was thrown from @JareWolf's van yesterday and had to be taken to the ER",sad,"['um', 'i', 'was', 'thrown', 'from', 'jarewolf', 'van', 'yesterday', 'and', 'had', 'to', 'be', 'taken', 'to', 'the', 'er']"
1957055396,neutral,good morning work this morning gutted lol nevermind,neutral,"['good', 'morning', 'work', 'this', 'morning', 'gutted', 'lol', 'nevermind']"
1957055981,happiness,FB is boring   and i wanna sing RIGHT NOW..! *-*,happy,"['fb', 'is', 'boring', 'and', 'i', 'wan', 'na', 'sing', 'right', 'now']"
1957056027,sadness,@judyrey  The link doesn't work,sad,"['judyrey', 'the', 'link', 'does', 'work']"
1957056041,neutral,@Deedubau hahaha I don't know anyone or anything about it except they have powers lol... I live in my own bubble,neutral,"['deedubau', 'hahaha', 'i', 'do', 'know', 'anyone', 'or', 'anything', 'about', 'it', 'except', 'they', 'have', 'powers', 'lol', 'i', 'live', 'in', 'my', 'own', 'bubble']"
1957057586,neutral,"love is like a war,,easy to begin, hard to end..fiuuhh...",neutral,"['love', 'is', 'like', 'a', 'war', 'to', 'begin', 'hard', 'to', 'end', 'fiuuhh']"
1957058504,happiness,@celldweller Must... have... new music... I won't sleep until you give us Chapter 1... I might die first though...  Hurry!,happy,"['celldweller', 'must', 'have', 'new', 'music', 'i', 'wo', 'sleep', 'until', 'you', 'give', 'us', 'chapter', 'i', 'might', 'die', 'first', 'though', 'hurry']"
1957059348,sadness,my stupid tooooth hurts,sad,"['my', 'stupid', 'tooooth', 'hurts']"
1957059671,neutral,Ready To Go @ School,neutral,"['ready', 'to', 'go', 'school']"
1957059917,sadness,@turnitgrey my computers broken and I broke my laptop so I had to use the phone  ahh still on he cause they fucked up my order.,sad,"['turnitgrey', 'my', 'computers', 'broken', 'and', 'i', 'broke', 'my', 'laptop', 'so', 'i', 'had', 'to', 'use', 'the', 'phone', 'ahh', 'still', 'on', 'he', 'cause', 'they', 'fucked', 'up', 'my', 'order']"
1957060283,neutral,@Richard_Gable It's good isn't it! Our holiday chalet is out of sight but look v similar to those ones. Going home again today,neutral,"['it', 'good', 'is', 'it', 'our', 'holiday', 'chalet', 'is', 'out', 'of', 'sight', 'but', 'look', 'v', 'similar', 'to', 'those', 'ones', 'going', 'home', 'again', 'today']"
1957062827,sadness,I'm awake. Anybody else awake? Wish I lived in the US since all the fun happens when I'm asleep!,sad,"['i', 'awake', 'anybody', 'else', 'awake', 'wish', 'i', 'lived', 'in', 'the', 'us', 'since', 'all', 'the', 'fun', 'happens', 'when', 'i', 'asleep']"
